00/00/0000, 00:00:00, Master Init Complete
00/00/0000, 00:00:00, Screen Saver
00/00/0000, 00:00:00, Screen Saver
00/00/0000, 00:00:00, Screen Saver
06/22/2012, 08:51:05, Screen Saver
06/22/2012, 08:51:16, Screen Saver
06/22/2012, 08:51:27, Screen Saver
06/22/2012, 08:51:38, Screen Saver
06/22/2012, 08:51:49, Screen Saver
06/22/2012, 08:52:00, Screen Saver
06/22/2012, 08:52:11, Screen Saver
06/22/2012, 08:52:22, Screen Saver
06/22/2012, 08:52:33, Screen Saver
06/22/2012, 08:52:44, Screen Saver
06/22/2012, 08:52:55, Screen Saver
06/22/2012, 08:53:06, Screen Saver
06/22/2012, 08:53:17, Screen Saver
06/22/2012, 08:53:28, Screen Saver
06/22/2012, 08:53:39, Screen Saver
06/22/2012, 08:53:50, Screen Saver
06/22/2012, 08:54:01, Screen Saver
06/22/2012, 08:54:12, Screen Saver
06/22/2012, 08:54:23, Screen Saver
06/22/2012, 08:54:34, Screen Saver
06/22/2012, 08:54:45, Screen Saver
06/22/2012, 08:54:56, Screen Saver
06/22/2012, 08:55:07, Screen Saver
06/22/2012, 08:55:18, Screen Saver
06/22/2012, 08:55:29, Screen Saver
06/22/2012, 08:55:40, Screen Saver
06/22/2012, 08:55:51, Screen Saver
06/22/2012, 08:56:02, Screen Saver
06/22/2012, 08:56:13, Screen Saver
06/22/2012, 08:56:24, Screen Saver
06/22/2012, 08:56:36, Screen Saver
06/22/2012, 08:56:47, Screen Saver
06/22/2012, 08:56:58, Screen Saver
06/22/2012, 08:57:09, Screen Saver
06/22/2012, 08:57:20, Screen Saver
06/22/2012, 08:57:31, Screen Saver
06/22/2012, 08:57:42, Screen Saver
06/22/2012, 08:57:53, Screen Saver
06/22/2012, 08:58:04, Screen Saver
06/22/2012, 08:58:15, Screen Saver
06/22/2012, 08:58:26, Screen Saver
06/22/2012, 08:58:37, Screen Saver
06/22/2012, 08:58:48, Screen Saver
06/22/2012, 08:58:59, Screen Saver
06/22/2012, 10:35:04, Note,6
06/22/2012, 10:35:05, Note,6
06/22/2012, 10:35:06, Note,6
06/22/2012, 10:35:06, Note,6
06/22/2012, 10:35:07, Note,4
06/22/2012, 10:35:07, Note,4
06/22/2012, 10:35:07, Note,4
06/22/2012, 10:35:08, Note,4
06/22/2012, 10:35:09, Note,4
06/22/2012, 10:35:09, Switching to instrument 1
06/22/2012, 10:35:09, Switching to instrument 2
06/22/2012, 10:35:09, Note,5
06/22/2012, 10:35:13, Note,6
06/22/2012, 10:35:16, Switching to instrument 3
06/22/2012, 10:35:17, Switching to instrument 4
06/22/2012, 10:35:17, Switching to noises
06/22/2012, 10:35:18, Switching to instrument 0
06/22/2012, 10:35:18, Switching to instrument 1
06/22/2012, 10:35:19, Switching to instrument 2
06/22/2012, 10:35:19, Note,6
06/22/2012, 10:35:20, Note,6
06/22/2012, 10:35:20, Note,4
06/22/2012, 10:35:20, Switching to instrument 3
06/22/2012, 10:35:20, Note,5
06/22/2012, 10:35:21, Switching to instrument 4
06/22/2012, 10:35:21, Note,6
06/22/2012, 10:35:21, Switching to noises
06/22/2012, 10:35:21, Note,6
06/22/2012, 10:35:22, Switching to instrument 0
06/22/2012, 10:35:22, Note,1
06/22/2012, 10:35:22, Note,5
06/22/2012, 10:35:22, Note,6
06/22/2012, 10:35:22, Note,2
06/22/2012, 10:35:22, Switching to instrument 1
06/22/2012, 10:35:22, Note,3
06/22/2012, 10:35:24, Note,1
06/22/2012, 10:35:24, Note,1
06/22/2012, 10:35:25, Note,1
06/22/2012, 10:35:25, Note,3
06/22/2012, 10:35:25, Note,2
06/22/2012, 10:35:25, Note,3
06/22/2012, 10:35:25, Note,3
06/22/2012, 10:35:25, Note,3
06/22/2012, 10:35:25, Note,4
06/22/2012, 10:35:26, Note,3
06/22/2012, 10:35:26, Note,4
06/22/2012, 10:35:26, Note,5
06/22/2012, 10:35:26, Note,1
06/22/2012, 10:35:26, Note,2
06/22/2012, 10:35:27, Note,1
06/22/2012, 10:35:27, Note,3
06/22/2012, 10:35:27, Note,3
06/22/2012, 10:35:28, Switching to instrument 2
06/22/2012, 10:35:28, Note,3
06/22/2012, 10:35:28, Note,1
06/22/2012, 10:35:28, Note,4
06/22/2012, 10:35:28, Note,5
06/22/2012, 10:35:28, Note,1
06/22/2012, 10:35:28, Note,6
06/22/2012, 10:35:28, Note,4
06/22/2012, 10:35:30, Switching to instrument 3
06/22/2012, 10:35:30, Note,3
06/22/2012, 10:35:30, Note,2
06/22/2012, 10:35:31, Note,2
06/22/2012, 10:35:32, Note,2
06/22/2012, 10:35:32, Note,2
06/22/2012, 10:35:33, Note,3
06/22/2012, 10:35:34, Note,1
06/22/2012, 10:35:34, Note,1
06/22/2012, 10:35:34, Note,3
06/22/2012, 10:35:34, Note,3
06/22/2012, 10:35:34, Note,3
06/22/2012, 10:35:35, Note,3
06/22/2012, 10:35:35, Note,3
06/22/2012, 10:35:35, Note,3
06/22/2012, 10:35:35, Note,3
06/22/2012, 10:35:36, Note,2
06/22/2012, 10:35:36, Note,4
06/22/2012, 10:35:36, Note,1
06/22/2012, 10:35:36, Note,1
06/22/2012, 10:35:37, Note,1
06/22/2012, 10:35:37, Note,1
06/22/2012, 10:35:40, Note,1
06/22/2012, 10:35:43, Switching to instrument 4
06/22/2012, 10:35:43, Switching to noises
06/22/2012, 10:35:44, Switching to instrument 0
06/22/2012, 10:35:44, Switching to instrument 1
06/22/2012, 10:35:45, Note,2
06/22/2012, 10:35:45, Switching to instrument 2
06/22/2012, 10:35:46, Switching to instrument 3
06/22/2012, 10:35:49, Switching to instrument 4
06/22/2012, 10:35:49, Switching to noises
06/22/2012, 10:35:53, Switching to instrument 0
06/22/2012, 10:35:53, Switching to instrument 1
06/22/2012, 10:35:53, Switching to instrument 2
06/22/2012, 10:35:55, Switching to instrument 3
06/22/2012, 10:36:06, Screen Saver
06/22/2012, 10:36:17, Screen Saver
06/22/2012, 10:36:28, Screen Saver
06/22/2012, 10:36:39, Screen Saver
06/22/2012, 10:36:50, Screen Saver
06/22/2012, 10:37:01, Screen Saver
06/22/2012, 10:37:04, Note,7
06/22/2012, 10:37:04, Note,7
06/22/2012, 10:37:05, Note,7
06/22/2012, 10:37:05, Note,7
06/22/2012, 10:37:05, Note,7
06/22/2012, 10:37:05, Note,7
06/22/2012, 10:37:05, Note,7
06/22/2012, 10:37:05, Note,7
06/22/2012, 10:37:06, Note,7
06/22/2012, 10:37:06, Note,6
06/22/2012, 10:37:06, Note,6
06/22/2012, 10:37:08, Note,6
06/22/2012, 10:37:10, Note,7
06/22/2012, 10:37:20, Screen Saver
06/22/2012, 10:37:31, Screen Saver
06/22/2012, 10:37:42, Screen Saver
06/22/2012, 10:37:48, Note,1
06/22/2012, 10:37:49, Note,2
06/22/2012, 10:37:49, Note,2
06/22/2012, 10:37:49, Note,2
06/22/2012, 10:37:50, Note,3
06/22/2012, 10:37:50, Note,3
06/22/2012, 10:37:51, Note,3
06/22/2012, 10:37:51, Note,4
06/22/2012, 10:37:51, Note,4
06/22/2012, 10:37:53, Note,1
06/22/2012, 10:37:54, Note,1
06/22/2012, 10:37:54, Note,1
06/22/2012, 10:37:54, Note,1
06/22/2012, 10:37:56, Note,1
06/22/2012, 10:37:56, Note,2
06/22/2012, 10:37:56, Note,1
06/22/2012, 10:37:57, Note,4
06/22/2012, 10:37:57, Note,1
06/22/2012, 10:37:57, Note,2
06/22/2012, 10:37:58, Note,3
06/22/2012, 10:37:58, Note,3
06/22/2012, 10:37:58, Note,2
06/22/2012, 10:37:59, Note,3
06/22/2012, 10:37:59, Note,4
06/22/2012, 10:37:59, Note,5
06/22/2012, 10:37:59, Note,2
06/22/2012, 10:37:59, Note,5
06/22/2012, 10:38:00, Note,3
06/22/2012, 10:38:00, Note,5
06/22/2012, 10:38:00, Note,3
06/22/2012, 10:38:01, Note,1
06/22/2012, 10:38:01, Note,1
06/22/2012, 10:38:01, Note,1
06/22/2012, 10:38:01, Note,1
06/22/2012, 10:38:01, Note,2
06/22/2012, 10:38:01, Note,2
06/22/2012, 10:38:02, Note,3
06/22/2012, 10:38:02, Note,5
06/22/2012, 10:38:02, Note,6
06/22/2012, 10:38:02, Note,6
06/22/2012, 10:38:02, Note,2
06/22/2012, 10:38:02, Note,6
06/22/2012, 10:38:02, Note,7
06/22/2012, 10:38:02, Note,1
06/22/2012, 10:38:03, Note,6
06/22/2012, 10:38:03, Switching to instrument 4
06/22/2012, 10:38:03, Note,7
06/22/2012, 10:38:06, Switching to noises
06/22/2012, 10:38:06, Note,6
06/22/2012, 10:38:06, Note,1
06/22/2012, 10:38:06, Note,1
06/22/2012, 10:38:07, Note,2
06/22/2012, 10:38:09, Note,3
06/22/2012, 10:38:10, Note,1
06/22/2012, 10:38:11, Note,2
06/22/2012, 10:38:11, Note,2
06/22/2012, 10:38:12, Note,3
06/22/2012, 10:38:12, Note,4
06/22/2012, 10:38:12, Note,3
06/22/2012, 10:38:12, Note,3
06/22/2012, 10:38:12, Note,2
06/22/2012, 10:38:12, Note,2
06/22/2012, 10:38:13, Note,1
06/22/2012, 10:38:13, Note,1
06/22/2012, 10:38:13, Note,3
06/22/2012, 10:38:13, Note,3
06/22/2012, 10:38:14, Note,3
06/22/2012, 10:38:15, Note,1
06/22/2012, 10:38:15, Note,2
06/22/2012, 10:38:15, Note,3
06/22/2012, 10:38:16, Note,3
06/22/2012, 10:38:16, Note,4
06/22/2012, 10:38:16, Note,2
06/22/2012, 10:38:16, Note,3
06/22/2012, 10:38:17, Note,4
06/22/2012, 10:38:17, Note,6
06/22/2012, 10:38:17, Note,5
06/22/2012, 10:38:17, Note,7
06/22/2012, 10:38:18, Note,2
06/22/2012, 10:38:18, Note,7
06/22/2012, 10:38:18, Note,3
06/22/2012, 10:38:18, Note,3
06/22/2012, 10:38:18, Note,2
06/22/2012, 10:38:18, Note,1
06/22/2012, 10:38:18, Note,1
06/22/2012, 10:38:19, Note,1
06/22/2012, 10:38:19, Note,1
06/22/2012, 10:38:20, Note,3
06/22/2012, 10:38:20, Note,2
06/22/2012, 10:38:21, Note,4
06/22/2012, 10:38:21, Note,4
06/22/2012, 10:38:22, Note,2
06/22/2012, 10:38:22, Note,3
06/22/2012, 10:38:22, Note,3
06/22/2012, 10:38:23, Switching to instrument 0
06/22/2012, 10:38:24, Note,1
06/22/2012, 10:38:25, Note,2
06/22/2012, 10:38:25, Note,3
06/22/2012, 10:38:26, Note,5
06/22/2012, 10:38:26, Note,4
06/22/2012, 10:38:26, Note,5
06/22/2012, 10:38:26, Note,5
06/22/2012, 10:38:26, Note,4
06/22/2012, 10:38:26, Note,4
06/22/2012, 10:38:26, Note,3
06/22/2012, 10:38:27, Note,6
06/22/2012, 10:38:27, Note,7
06/22/2012, 10:38:27, Note,1
06/22/2012, 10:38:27, Note,5
06/22/2012, 10:38:27, Note,1
06/22/2012, 10:38:28, Note,4
06/22/2012, 10:38:28, Note,4
06/22/2012, 10:38:29, Switching to instrument 1
06/22/2012, 10:38:29, Note,4
06/22/2012, 10:38:30, Note,1
06/22/2012, 10:38:30, Note,2
06/22/2012, 10:38:31, Note,3
06/22/2012, 10:38:31, Note,2
06/22/2012, 10:38:31, Note,4
06/22/2012, 10:38:31, Note,1
06/22/2012, 10:38:32, Note,2
06/22/2012, 10:38:32, Note,3
06/22/2012, 10:38:32, Note,3
06/22/2012, 10:38:32, Note,3
06/22/2012, 10:38:32, Note,2
06/22/2012, 10:38:32, Note,4
06/22/2012, 10:38:32, Note,1
06/22/2012, 10:38:32, Note,2
06/22/2012, 10:38:33, Note,1
06/22/2012, 10:38:33, Note,2
06/22/2012, 10:38:33, Note,2
06/22/2012, 10:38:34, Note,3
06/22/2012, 10:38:34, Note,3
06/22/2012, 10:38:34, Note,2
06/22/2012, 10:38:34, Note,4
06/22/2012, 10:38:34, Note,5
06/22/2012, 10:38:34, Note,6
06/22/2012, 10:38:34, Note,7
06/22/2012, 10:38:35, Note,2
06/22/2012, 10:38:35, Note,3
06/22/2012, 10:38:35, Note,3
06/22/2012, 10:38:35, Note,2
06/22/2012, 10:38:36, Note,2
06/22/2012, 10:38:36, Note,3
06/22/2012, 10:38:36, Note,2
06/22/2012, 10:38:36, Note,2
06/22/2012, 10:38:38, Switching to instrument 2
06/22/2012, 10:38:40, Note,7
06/22/2012, 10:38:40, Note,1
06/22/2012, 10:38:40, Note,2
06/22/2012, 10:38:40, Note,3
06/22/2012, 10:38:41, Note,2
06/22/2012, 10:38:41, Note,1
06/22/2012, 10:38:42, Note,7
06/22/2012, 10:38:42, Note,7
06/22/2012, 10:38:43, Note,6
06/22/2012, 10:38:43, Note,5
06/22/2012, 10:38:43, Note,4
06/22/2012, 10:38:44, Note,2
06/22/2012, 10:38:45, Note,1
06/22/2012, 10:38:56, Screen Saver
06/22/2012, 10:39:07, Screen Saver
06/22/2012, 10:39:18, Screen Saver
06/22/2012, 10:39:29, Screen Saver
06/22/2012, 10:39:40, Screen Saver
06/22/2012, 10:39:51, Screen Saver
06/22/2012, 10:40:02, Screen Saver
06/22/2012, 10:40:13, Screen Saver
06/22/2012, 10:40:24, Screen Saver
06/22/2012, 10:40:35, Screen Saver
06/22/2012, 10:40:46, Screen Saver
06/22/2012, 10:40:57, Screen Saver
06/22/2012, 10:41:08, Screen Saver
06/22/2012, 10:41:19, Screen Saver
06/22/2012, 10:41:30, Screen Saver
06/22/2012, 10:41:41, Screen Saver
06/22/2012, 10:41:52, Screen Saver
06/22/2012, 10:42:03, Screen Saver
06/22/2012, 10:42:14, Screen Saver
06/22/2012, 10:42:25, Screen Saver
06/22/2012, 10:42:36, Screen Saver
06/22/2012, 10:42:47, Screen Saver
06/22/2012, 10:42:58, Screen Saver
06/22/2012, 10:43:09, Screen Saver
06/22/2012, 10:43:20, Screen Saver
06/22/2012, 10:43:20, Note,4
06/22/2012, 10:43:32, Screen Saver
06/22/2012, 10:43:44, Screen Saver
06/22/2012, 10:43:55, Screen Saver
06/22/2012, 10:44:06, Screen Saver
06/22/2012, 10:44:17, Screen Saver
06/22/2012, 10:44:28, Screen Saver
06/22/2012, 10:44:39, Screen Saver
06/22/2012, 10:44:50, Screen Saver
06/22/2012, 10:45:01, Screen Saver
06/22/2012, 10:45:12, Screen Saver
06/22/2012, 10:45:23, Screen Saver
06/22/2012, 10:45:29, Note,1
06/22/2012, 10:45:29, Note,1
06/22/2012, 10:45:30, Note,2
06/22/2012, 10:45:30, Note,2
06/22/2012, 10:45:30, Note,2
06/22/2012, 10:45:32, Note,2
06/22/2012, 10:45:33, Note,2
06/22/2012, 10:45:33, Note,2
06/22/2012, 10:45:33, Note,2
06/22/2012, 10:45:33, Note,7
06/22/2012, 10:45:33, Note,2
06/22/2012, 10:45:33, Note,7
06/22/2012, 10:45:34, Note,7
06/22/2012, 10:45:35, Note,4
06/22/2012, 10:45:35, Note,3
06/22/2012, 10:45:35, Note,3
06/22/2012, 10:45:35, Note,3
06/22/2012, 10:45:38, Note,6
06/22/2012, 10:45:38, Note,3
06/22/2012, 10:45:39, Note,6
06/22/2012, 10:45:39, Note,7
06/22/2012, 10:45:39, Note,7
06/22/2012, 10:45:39, Note,7
06/22/2012, 10:45:40, Note,6
06/22/2012, 10:45:40, Note,5
06/22/2012, 10:45:41, Note,3
06/22/2012, 10:45:41, Note,6
06/22/2012, 10:45:41, Note,3
06/22/2012, 10:45:41, Note,3
06/22/2012, 10:45:41, Note,2
06/22/2012, 10:45:41, Note,2
06/22/2012, 10:45:42, Note,2
06/22/2012, 10:45:43, Note,6
06/22/2012, 10:45:44, Note,6
06/22/2012, 10:45:47, Note,6
06/22/2012, 10:45:47, Note,6
06/22/2012, 10:45:48, Note,6
06/22/2012, 10:45:49, Note,5
06/22/2012, 10:45:49, Note,5
06/22/2012, 10:45:50, Note,4
06/22/2012, 10:45:51, Note,3
06/22/2012, 10:45:51, Note,5
06/22/2012, 10:46:01, Screen Saver
06/22/2012, 10:46:12, Screen Saver
06/22/2012, 10:46:23, Screen Saver
06/22/2012, 10:46:34, Screen Saver
06/22/2012, 10:46:45, Screen Saver
06/22/2012, 10:46:56, Screen Saver
06/22/2012, 10:47:07, Screen Saver
06/22/2012, 10:47:18, Screen Saver
06/22/2012, 10:47:29, Screen Saver
06/22/2012, 10:47:40, Screen Saver
06/22/2012, 10:47:51, Screen Saver
06/22/2012, 10:48:02, Screen Saver
06/22/2012, 10:48:13, Screen Saver
06/22/2012, 10:48:24, Screen Saver
06/22/2012, 10:48:35, Screen Saver
06/22/2012, 10:48:46, Screen Saver
06/22/2012, 10:48:57, Screen Saver
06/22/2012, 10:49:08, Screen Saver
06/22/2012, 10:49:19, Screen Saver
06/22/2012, 10:49:31, Screen Saver
06/22/2012, 10:49:38, Note,5
06/22/2012, 10:49:39, Note,5
06/22/2012, 10:49:40, Note,5
06/22/2012, 10:49:42, Note,5
06/22/2012, 10:49:43, Note,5
06/22/2012, 10:49:49, Note,4
06/22/2012, 10:49:49, Note,5
06/22/2012, 10:49:50, Note,4
06/22/2012, 10:49:50, Note,5
06/22/2012, 10:49:51, Note,5
06/22/2012, 10:49:53, Note,5
06/22/2012, 10:49:56, Note,4
06/22/2012, 10:49:57, Note,4
06/22/2012, 10:50:00, Note,4
06/22/2012, 10:50:07, Note,3
06/22/2012, 10:50:07, Note,3
06/22/2012, 10:50:08, Note,3
06/22/2012, 10:50:08, Note,3
06/22/2012, 10:50:08, Note,3
06/22/2012, 10:50:08, Note,3
06/22/2012, 10:50:09, Note,3
06/22/2012, 10:50:09, Note,3
06/22/2012, 10:50:09, Note,3
06/22/2012, 10:50:09, Note,3
06/22/2012, 10:50:09, Note,3
06/22/2012, 10:50:09, Note,3
06/22/2012, 10:50:09, Note,3
06/22/2012, 10:50:09, Note,3
06/22/2012, 10:50:10, Note,3
06/22/2012, 10:50:10, Note,3
06/22/2012, 10:50:10, Note,3
06/22/2012, 10:50:10, Note,3
06/22/2012, 10:50:21, Screen Saver
06/22/2012, 10:50:32, Screen Saver
06/22/2012, 10:50:43, Screen Saver
06/22/2012, 10:50:54, Screen Saver
06/22/2012, 10:51:05, Screen Saver
06/22/2012, 10:51:16, Screen Saver
06/22/2012, 10:51:27, Screen Saver
06/22/2012, 10:51:38, Screen Saver
06/22/2012, 10:51:49, Screen Saver
06/22/2012, 10:52:00, Screen Saver
06/22/2012, 10:52:10, Note,6
06/22/2012, 10:52:11, Note,5
06/22/2012, 10:52:11, Note,4
06/22/2012, 10:52:11, Note,5
06/22/2012, 10:52:12, Note,5
06/22/2012, 10:52:13, Note,1
06/22/2012, 10:52:13, Note,4
06/22/2012, 10:52:14, Note,4
06/22/2012, 10:52:14, Note,4
06/22/2012, 10:52:14, Note,4
06/22/2012, 10:52:14, Note,1
06/22/2012, 10:52:15, Note,1
06/22/2012, 10:52:15, Note,2
06/22/2012, 10:52:15, Note,3
06/22/2012, 10:52:16, Note,2
06/22/2012, 10:52:16, Note,1
06/22/2012, 10:52:16, Note,2
06/22/2012, 10:52:17, Note,2
06/22/2012, 10:52:17, Note,1
06/22/2012, 10:52:18, Note,1
06/22/2012, 10:52:18, Switching to instrument 3
06/22/2012, 10:52:20, Note,1
06/22/2012, 10:52:22, Note,3
06/22/2012, 10:52:22, Note,3
06/22/2012, 10:52:22, Note,3
06/22/2012, 10:52:23, Note,3
06/22/2012, 10:52:23, Note,4
06/22/2012, 10:52:23, Note,5
06/22/2012, 10:52:24, Note,6
06/22/2012, 10:52:24, Note,7
06/22/2012, 10:52:26, Note,4
06/22/2012, 10:52:27, Note,2
06/22/2012, 10:52:27, Note,1
06/22/2012, 10:52:27, Switching to instrument 4
06/22/2012, 10:52:28, Note,1
06/22/2012, 10:52:30, Note,3
06/22/2012, 10:52:30, Note,3
06/22/2012, 10:52:30, Note,4
06/22/2012, 10:52:30, Note,3
06/22/2012, 10:52:30, Note,3
06/22/2012, 10:52:31, Note,4
06/22/2012, 10:52:32, Note,5
06/22/2012, 10:52:32, Note,5
06/22/2012, 10:52:32, Note,5
06/22/2012, 10:52:33, Note,5
06/22/2012, 10:52:33, Note,4
06/22/2012, 10:52:34, Note,5
06/22/2012, 10:52:35, Note,7
06/22/2012, 10:52:35, Note,7
06/22/2012, 10:52:36, Note,7
06/22/2012, 10:52:36, Note,7
06/22/2012, 10:52:36, Note,7
06/22/2012, 10:52:36, Note,6
06/22/2012, 10:52:37, Note,5
06/22/2012, 10:52:37, Note,6
06/22/2012, 10:52:37, Note,5
06/22/2012, 10:52:37, Note,4
06/22/2012, 10:52:37, Note,3
06/22/2012, 10:52:38, Note,4
06/22/2012, 10:52:38, Note,5
06/22/2012, 10:52:38, Note,6
06/22/2012, 10:52:38, Note,6
06/22/2012, 10:52:38, Note,5
06/22/2012, 10:52:41, Note,1
06/22/2012, 10:52:41, Note,1
06/22/2012, 10:52:42, Note,2
06/22/2012, 10:52:42, Note,3
06/22/2012, 10:52:42, Note,3
06/22/2012, 10:52:42, Note,4
06/22/2012, 10:52:42, Note,5
06/22/2012, 10:52:43, Note,4
06/22/2012, 10:52:43, Note,3
06/22/2012, 10:52:43, Note,3
06/22/2012, 10:52:43, Note,2
06/22/2012, 10:52:44, Switching to noises
06/22/2012, 10:52:45, Note,1
06/22/2012, 10:52:45, Note,2
06/22/2012, 10:52:45, Note,3
06/22/2012, 10:52:45, Note,3
06/22/2012, 10:52:45, Note,4
06/22/2012, 10:52:46, Note,6
06/22/2012, 10:52:47, Note,4
06/22/2012, 10:52:47, Note,3
06/22/2012, 10:52:47, Note,3
06/22/2012, 10:52:47, Note,3
06/22/2012, 10:52:47, Note,3
06/22/2012, 10:52:47, Note,3
06/22/2012, 10:52:48, Note,2
06/22/2012, 10:52:48, Note,3
06/22/2012, 10:52:49, Note,2
06/22/2012, 10:52:49, Note,3
06/22/2012, 10:52:49, Note,4
06/22/2012, 10:52:50, Note,2
06/22/2012, 10:52:50, Note,1
06/22/2012, 10:52:51, Note,2
06/22/2012, 10:52:51, Note,1
06/22/2012, 10:52:51, Note,1
06/22/2012, 10:52:52, Note,3
06/22/2012, 10:52:52, Note,2
06/22/2012, 10:52:52, Note,1
06/22/2012, 10:52:53, Note,2
06/22/2012, 10:52:53, Note,2
06/22/2012, 10:52:53, Note,1
06/22/2012, 10:52:54, Switching to instrument 0
06/22/2012, 10:52:54, Note,2
06/22/2012, 10:52:54, Note,3
06/22/2012, 10:52:56, Switching to instrument 1
06/22/2012, 10:52:56, Note,3
06/22/2012, 10:52:57, Switching to instrument 2
06/22/2012, 10:52:57, Note,4
06/22/2012, 10:52:57, Note,5
06/22/2012, 10:52:57, Switching to instrument 3
06/22/2012, 10:52:57, Note,5
06/22/2012, 10:52:57, Note,4
06/22/2012, 10:52:57, Switching to instrument 4
06/22/2012, 10:52:57, Note,3
06/22/2012, 10:52:58, Switching to noises
06/22/2012, 10:52:58, Note,5
06/22/2012, 10:52:58, Note,7
06/22/2012, 10:52:58, Note,6
06/22/2012, 10:52:58, Note,3
06/22/2012, 10:52:59, Switching to instrument 0
06/22/2012, 10:52:59, Note,3
06/22/2012, 10:52:59, Note,4
06/22/2012, 10:52:59, Note,5
06/22/2012, 10:52:59, Note,6
06/22/2012, 10:52:59, Switching to instrument 1
06/22/2012, 10:52:59, Note,5
06/22/2012, 10:52:59, Note,4
06/22/2012, 10:52:59, Switching to instrument 2
06/22/2012, 10:53:02, Note,1
06/22/2012, 10:53:02, Switching to instrument 3
06/22/2012, 10:53:02, Note,2
06/22/2012, 10:53:04, Note,4
06/22/2012, 10:53:05, Note,5
06/22/2012, 10:53:05, Note,5
06/22/2012, 10:53:05, Note,4
06/22/2012, 10:53:06, Note,2
06/22/2012, 10:53:06, Note,2
06/22/2012, 10:53:06, Note,1
06/22/2012, 10:53:06, Switching to instrument 4
06/22/2012, 10:53:07, Note,1
06/22/2012, 10:53:08, Note,2
06/22/2012, 10:53:08, Note,3
06/22/2012, 10:53:08, Note,3
06/22/2012, 10:53:10, Switching to noises
06/22/2012, 10:53:12, Note,2
06/22/2012, 10:53:13, Note,2
06/22/2012, 10:53:13, Note,3
06/22/2012, 10:53:14, Note,4
06/22/2012, 10:53:14, Note,4
06/22/2012, 10:53:14, Note,5
06/22/2012, 10:53:14, Note,6
06/22/2012, 10:53:15, Note,6
06/22/2012, 10:53:15, Note,7
06/22/2012, 10:53:15, Note,7
06/22/2012, 10:53:15, Note,6
06/22/2012, 10:53:16, Note,2
06/22/2012, 10:53:16, Note,7
06/22/2012, 10:53:16, Note,7
06/22/2012, 10:53:17, Note,7
06/22/2012, 10:53:17, Note,2
06/22/2012, 10:53:17, Note,7
06/22/2012, 10:53:17, Note,7
06/22/2012, 10:53:17, Note,7
06/22/2012, 10:53:17, Note,7
06/22/2012, 10:53:18, Note,6
06/22/2012, 10:53:18, Note,2
06/22/2012, 10:53:18, Note,7
06/22/2012, 10:53:18, Note,7
06/22/2012, 10:53:18, Note,7
06/22/2012, 10:53:18, Note,7
06/22/2012, 10:53:18, Note,7
06/22/2012, 10:53:18, Note,7
06/22/2012, 10:53:19, Note,7
06/22/2012, 10:53:19, Note,7
06/22/2012, 10:53:19, Note,7
06/22/2012, 10:53:19, Note,2
06/22/2012, 10:53:19, Note,7
06/22/2012, 10:53:19, Note,2
06/22/2012, 10:53:19, Note,7
06/22/2012, 10:53:20, Note,7
06/22/2012, 10:53:21, Note,7
06/22/2012, 10:53:21, Note,7
06/22/2012, 10:53:21, Note,7
06/22/2012, 10:53:22, Note,7
06/22/2012, 10:53:22, Note,7
06/22/2012, 10:53:24, Note,1
06/22/2012, 10:53:26, Switching to instrument 0
06/22/2012, 10:53:26, Switching to instrument 1
06/22/2012, 10:53:26, Switching to instrument 2
06/22/2012, 10:53:26, Switching to instrument 3
06/22/2012, 10:53:38, Screen Saver
06/22/2012, 10:53:49, Screen Saver
06/22/2012, 10:54:00, Screen Saver
06/22/2012, 10:54:11, Screen Saver
06/22/2012, 10:54:20, Note,7
06/22/2012, 10:54:20, Note,7
06/22/2012, 10:54:20, Note,7
06/22/2012, 10:54:20, Note,7
06/22/2012, 10:54:20, Note,7
06/22/2012, 10:54:20, Note,7
06/22/2012, 10:54:20, Note,7
06/22/2012, 10:54:20, Note,7
06/22/2012, 10:54:20, Note,7
06/22/2012, 10:54:21, Note,6
06/22/2012, 10:54:21, Note,4
06/22/2012, 10:54:21, Note,5
06/22/2012, 10:54:22, Note,3
06/22/2012, 10:54:22, Note,4
06/22/2012, 10:54:22, Note,2
06/22/2012, 10:54:23, Note,3
06/22/2012, 10:54:23, Note,2
06/22/2012, 10:54:23, Note,2
06/22/2012, 10:54:25, Switching to instrument 4
06/22/2012, 10:54:25, Note,2
06/22/2012, 10:54:25, Note,1
06/22/2012, 10:54:26, Note,2
06/22/2012, 10:54:26, Note,3
06/22/2012, 10:54:26, Note,3
06/22/2012, 10:54:28, Note,5
06/22/2012, 10:54:28, Note,3
06/22/2012, 10:54:28, Note,3
06/22/2012, 10:54:28, Note,4
06/22/2012, 10:54:29, Note,6
06/22/2012, 10:54:29, Note,6
06/22/2012, 10:54:30, Note,5
06/22/2012, 10:54:30, Note,5
06/22/2012, 10:54:30, Note,6
06/22/2012, 10:54:31, Note,7
06/22/2012, 10:54:31, Note,7
06/22/2012, 10:54:31, Note,7
06/22/2012, 10:54:32, Note,7
06/22/2012, 10:54:32, Note,6
06/22/2012, 10:54:32, Note,7
06/22/2012, 10:54:32, Note,6
06/22/2012, 10:54:32, Note,6
06/22/2012, 10:54:33, Note,5
06/22/2012, 10:54:33, Note,6
06/22/2012, 10:54:33, Note,5
06/22/2012, 10:54:33, Note,4
06/22/2012, 10:54:34, Note,4
06/22/2012, 10:54:34, Note,3
06/22/2012, 10:54:34, Note,2
