00/00/0000, 00:00:00, Master Init Complete
00/00/0000, 00:00:00, Screen Saver
00/00/0000, 00:00:00, Screen Saver
00/00/0000, 00:00:00, Screen Saver
06/06/2012, 08:52:43, Screen Saver
06/06/2012, 08:52:54, Screen Saver
06/06/2012, 08:53:06, Screen Saver
06/06/2012, 08:53:17, Screen Saver
06/06/2012, 08:53:28, Screen Saver
06/06/2012, 08:53:39, Screen Saver
06/06/2012, 08:53:50, Screen Saver
06/06/2012, 08:54:01, Screen Saver
06/06/2012, 08:54:12, Screen Saver
06/06/2012, 08:54:23, Screen Saver
06/06/2012, 08:54:34, Screen Saver
06/06/2012, 08:54:45, Screen Saver
06/06/2012, 08:54:56, Screen Saver
06/06/2012, 08:55:07, Screen Saver
06/06/2012, 08:55:18, Screen Saver
06/06/2012, 08:55:29, Screen Saver
06/06/2012, 08:55:40, Screen Saver
06/06/2012, 08:55:51, Screen Saver
06/06/2012, 08:56:02, Screen Saver
06/06/2012, 08:56:13, Screen Saver
06/06/2012, 08:56:24, Screen Saver
06/06/2012, 08:56:35, Screen Saver
06/06/2012, 08:56:46, Screen Saver
06/06/2012, 08:56:57, Screen Saver
06/06/2012, 08:57:08, Screen Saver
06/06/2012, 08:57:19, Screen Saver
06/06/2012, 08:57:30, Screen Saver
06/06/2012, 08:57:41, Screen Saver
06/06/2012, 08:57:52, Screen Saver
06/06/2012, 08:58:03, Screen Saver
06/06/2012, 08:58:14, Screen Saver
06/06/2012, 08:58:25, Screen Saver
06/06/2012, 08:58:36, Screen Saver
06/06/2012, 08:58:47, Screen Saver
06/06/2012, 08:58:58, Screen Saver
06/06/2012, 08:59:09, Screen Saver
06/06/2012, 08:59:21, Screen Saver
06/06/2012, 08:59:32, Screen Saver
06/06/2012, 08:59:43, Screen Saver
06/06/2012, 08:59:54, Screen Saver
06/06/2012, 09:00:05, Screen Saver
06/06/2012, 09:00:16, Screen Saver
06/06/2012, 09:00:27, Screen Saver
06/06/2012, 09:00:38, Screen Saver
06/06/2012, 09:00:49, Screen Saver
06/06/2012, 09:01:00, Screen Saver
06/06/2012, 09:01:11, Screen Saver
06/06/2012, 09:01:22, Screen Saver
06/06/2012, 09:01:33, Screen Saver
06/06/2012, 09:01:44, Screen Saver
06/06/2012, 09:01:55, Screen Saver
06/06/2012, 10:11:02, Note,5
06/06/2012, 10:11:02, Note,2
06/06/2012, 10:11:02, Note,5
06/06/2012, 10:11:03, Note,3
06/06/2012, 10:11:03, Note,4
06/06/2012, 10:11:03, Note,2
06/06/2012, 10:11:03, Note,5
06/06/2012, 10:11:03, Note,3
06/06/2012, 10:11:03, Note,4
06/06/2012, 10:11:04, Note,2
06/06/2012, 10:11:04, Note,5
06/06/2012, 10:11:04, Note,2
06/06/2012, 10:11:15, Screen Saver
06/06/2012, 10:11:26, Screen Saver
06/06/2012, 10:11:37, Screen Saver
06/06/2012, 10:11:41, Note,2
06/06/2012, 10:11:42, Note,5
06/06/2012, 10:11:43, Note,2
06/06/2012, 10:11:45, Note,5
06/06/2012, 10:11:56, Screen Saver
06/06/2012, 10:12:00, Note,2
06/06/2012, 10:12:11, Screen Saver
06/06/2012, 10:12:21, Note,5
06/06/2012, 10:12:32, Screen Saver
06/06/2012, 10:12:35, Note,2
06/06/2012, 10:12:45, Note,2
06/06/2012, 10:12:50, Note,5
06/06/2012, 10:13:01, Screen Saver
06/06/2012, 10:13:12, Screen Saver
06/06/2012, 10:13:23, Screen Saver
06/06/2012, 10:13:34, Screen Saver
06/06/2012, 10:13:44, Note,5
06/06/2012, 10:13:51, Note,2
06/06/2012, 10:13:53, Note,2
06/06/2012, 10:13:54, Note,1
06/06/2012, 10:13:54, Note,2
06/06/2012, 10:13:54, Note,3
06/06/2012, 10:13:54, Note,4
06/06/2012, 10:13:55, Note,5
06/06/2012, 10:13:55, Note,6
06/06/2012, 10:13:55, Note,7
06/06/2012, 10:13:57, Note,7
06/06/2012, 10:13:57, Note,7
06/06/2012, 10:13:57, Note,6
06/06/2012, 10:13:57, Note,5
06/06/2012, 10:13:58, Note,4
06/06/2012, 10:13:58, Note,2
06/06/2012, 10:13:58, Note,2
06/06/2012, 10:13:59, Note,5
06/06/2012, 10:13:59, Note,6
06/06/2012, 10:13:59, Note,7
06/06/2012, 10:14:00, Note,7
06/06/2012, 10:14:00, Note,6
06/06/2012, 10:14:00, Note,5
06/06/2012, 10:14:01, Note,4
06/06/2012, 10:14:01, Note,4
06/06/2012, 10:14:01, Note,3
06/06/2012, 10:14:01, Note,2
06/06/2012, 10:14:02, Note,1
06/06/2012, 10:14:02, Note,2
06/06/2012, 10:14:03, Switching to instrument 4
06/06/2012, 10:14:04, Note,2
06/06/2012, 10:14:04, Note,4
06/06/2012, 10:14:05, Note,5
06/06/2012, 10:14:05, Note,7
06/06/2012, 10:14:06, Note,5
06/06/2012, 10:14:08, Note,7
06/06/2012, 10:14:08, Note,6
06/06/2012, 10:14:09, Note,5
06/06/2012, 10:14:09, Note,2
06/06/2012, 10:14:09, Note,1
06/06/2012, 10:14:09, Note,2
06/06/2012, 10:14:10, Note,2
06/06/2012, 10:14:11, Note,3
06/06/2012, 10:14:11, Note,4
06/06/2012, 10:14:11, Note,6
06/06/2012, 10:14:17, Note,7
06/06/2012, 10:14:17, Note,7
06/06/2012, 10:14:19, Note,6
06/06/2012, 10:14:24, Note,5
06/06/2012, 10:14:24, Note,6
06/06/2012, 10:14:25, Note,5
06/06/2012, 10:14:26, Note,5
06/06/2012, 10:14:27, Note,4
06/06/2012, 10:14:27, Note,5
06/06/2012, 10:14:28, Note,3
06/06/2012, 10:14:28, Note,3
06/06/2012, 10:14:31, Note,2
06/06/2012, 10:14:32, Note,1
06/06/2012, 10:14:43, Screen Saver
06/06/2012, 10:14:49, Note,5
06/06/2012, 10:14:59, Screen Saver
06/06/2012, 10:14:59, Note,2
06/06/2012, 10:15:11, Screen Saver
06/06/2012, 10:15:21, Note,5
06/06/2012, 10:15:31, Screen Saver
06/06/2012, 10:15:42, Screen Saver
06/06/2012, 10:15:42, Note,5
06/06/2012, 10:15:43, Note,5
06/06/2012, 10:15:47, Note,5
06/06/2012, 10:15:50, Note,2
06/06/2012, 10:16:00, Screen Saver
06/06/2012, 10:16:03, Note,4
06/06/2012, 10:16:13, Screen Saver
06/06/2012, 10:16:17, Note,5
06/06/2012, 10:16:27, Screen Saver
06/06/2012, 10:16:38, Screen Saver
06/06/2012, 10:16:38, Note,5
06/06/2012, 10:16:50, Screen Saver
06/06/2012, 10:17:01, Screen Saver
06/06/2012, 10:17:03, Note,4
06/06/2012, 10:17:08, Note,5
06/06/2012, 10:17:11, Note,5
06/06/2012, 10:17:14, Note,4
06/06/2012, 10:17:25, Screen Saver
06/06/2012, 10:17:36, Screen Saver
06/06/2012, 10:17:47, Screen Saver
06/06/2012, 10:17:47, Note,4
06/06/2012, 10:17:58, Screen Saver
06/06/2012, 10:18:09, Screen Saver
06/06/2012, 10:18:20, Screen Saver
06/06/2012, 10:18:31, Screen Saver
06/06/2012, 10:18:31, Note,4
06/06/2012, 10:18:43, Screen Saver
06/06/2012, 10:18:54, Screen Saver
06/06/2012, 10:19:05, Note,2
06/06/2012, 10:19:15, Screen Saver
06/06/2012, 10:19:19, Note,5
06/06/2012, 10:19:30, Screen Saver
06/06/2012, 10:19:40, Note,5
06/06/2012, 10:19:51, Screen Saver
06/06/2012, 10:19:53, Note,2
06/06/2012, 10:19:58, Note,5
06/06/2012, 10:20:08, Screen Saver
06/06/2012, 10:20:08, Note,4
06/06/2012, 10:20:19, Screen Saver
06/06/2012, 10:20:30, Screen Saver
06/06/2012, 10:20:41, Screen Saver
06/06/2012, 10:20:52, Screen Saver
06/06/2012, 10:21:02, Note,5
06/06/2012, 10:21:13, Screen Saver
06/06/2012, 10:21:13, Note,2
06/06/2012, 10:21:20, Note,2
06/06/2012, 10:21:27, Note,5
06/06/2012, 10:21:28, Note,5
06/06/2012, 10:21:38, Screen Saver
06/06/2012, 10:21:38, Note,5
06/06/2012, 10:21:42, Note,6
06/06/2012, 10:21:42, Note,5
06/06/2012, 10:21:42, Note,5
06/06/2012, 10:21:43, Note,6
06/06/2012, 10:21:43, Note,6
06/06/2012, 10:21:43, Note,5
06/06/2012, 10:21:43, Note,4
06/06/2012, 10:21:44, Note,5
06/06/2012, 10:21:44, Note,6
06/06/2012, 10:21:44, Note,7
06/06/2012, 10:21:44, Note,6
06/06/2012, 10:21:44, Note,5
06/06/2012, 10:21:44, Note,6
06/06/2012, 10:21:44, Note,4
06/06/2012, 10:21:45, Note,3
06/06/2012, 10:21:45, Note,2
06/06/2012, 10:21:45, Note,1
06/06/2012, 10:21:45, Note,1
06/06/2012, 10:21:45, Note,1
06/06/2012, 10:21:45, Note,1
06/06/2012, 10:21:45, Note,3
06/06/2012, 10:21:45, Note,4
06/06/2012, 10:21:46, Note,2
06/06/2012, 10:21:46, Note,5
06/06/2012, 10:21:46, Note,4
06/06/2012, 10:21:46, Note,3
06/06/2012, 10:21:46, Note,1
06/06/2012, 10:21:47, Switching to noises
06/06/2012, 10:21:47, Note,1
06/06/2012, 10:21:48, Note,2
06/06/2012, 10:21:48, Note,3
06/06/2012, 10:21:48, Note,4
06/06/2012, 10:21:48, Note,4
06/06/2012, 10:21:48, Note,5
06/06/2012, 10:21:48, Note,5
06/06/2012, 10:21:49, Note,2
06/06/2012, 10:21:49, Note,2
06/06/2012, 10:21:49, Note,3
06/06/2012, 10:21:49, Note,4
06/06/2012, 10:21:49, Note,3
06/06/2012, 10:21:49, Note,5
06/06/2012, 10:21:49, Note,6
06/06/2012, 10:21:50, Note,6
06/06/2012, 10:21:50, Note,5
06/06/2012, 10:21:50, Note,4
06/06/2012, 10:21:51, Note,6
06/06/2012, 10:21:51, Note,7
06/06/2012, 10:21:51, Note,6
06/06/2012, 10:21:51, Note,4
06/06/2012, 10:21:51, Note,5
06/06/2012, 10:21:52, Note,3
06/06/2012, 10:21:52, Note,2
06/06/2012, 10:21:52, Note,1
06/06/2012, 10:21:52, Switching to instrument 0
06/06/2012, 10:21:53, Note,1
06/06/2012, 10:21:53, Note,3
06/06/2012, 10:21:53, Note,4
06/06/2012, 10:21:53, Note,5
06/06/2012, 10:21:54, Note,7
06/06/2012, 10:21:54, Note,7
06/06/2012, 10:21:54, Note,4
06/06/2012, 10:21:54, Note,6
06/06/2012, 10:21:54, Note,5
06/06/2012, 10:21:55, Note,3
06/06/2012, 10:21:55, Note,2
06/06/2012, 10:21:55, Switching to instrument 1
06/06/2012, 10:21:55, Note,1
06/06/2012, 10:21:56, Note,2
06/06/2012, 10:21:56, Note,3
06/06/2012, 10:21:56, Note,4
06/06/2012, 10:21:57, Note,5
06/06/2012, 10:21:57, Note,6
06/06/2012, 10:21:57, Note,7
06/06/2012, 10:21:57, Note,6
06/06/2012, 10:21:57, Note,4
06/06/2012, 10:21:57, Note,5
06/06/2012, 10:21:58, Note,3
06/06/2012, 10:21:58, Note,2
06/06/2012, 10:21:58, Note,1
06/06/2012, 10:21:59, Switching to instrument 2
06/06/2012, 10:21:59, Note,1
06/06/2012, 10:21:59, Note,2
06/06/2012, 10:21:59, Note,3
06/06/2012, 10:22:00, Note,4
06/06/2012, 10:22:00, Note,4
06/06/2012, 10:22:00, Note,5
06/06/2012, 10:22:00, Note,6
06/06/2012, 10:22:00, Note,7
06/06/2012, 10:22:00, Note,7
06/06/2012, 10:22:00, Note,3
06/06/2012, 10:22:00, Note,5
06/06/2012, 10:22:01, Note,4
06/06/2012, 10:22:01, Note,3
06/06/2012, 10:22:01, Note,1
06/06/2012, 10:22:11, Screen Saver
06/06/2012, 10:22:22, Screen Saver
06/06/2012, 10:22:25, Note,5
06/06/2012, 10:22:34, Note,5
06/06/2012, 10:22:44, Screen Saver
06/06/2012, 10:22:55, Screen Saver
06/06/2012, 10:23:06, Screen Saver
06/06/2012, 10:23:17, Screen Saver
06/06/2012, 10:23:24, Note,5
06/06/2012, 10:23:25, Note,5
06/06/2012, 10:23:29, Note,5
06/06/2012, 10:23:32, Note,3
06/06/2012, 10:23:32, Note,3
06/06/2012, 10:23:34, Note,1
06/06/2012, 10:23:37, Note,1
06/06/2012, 10:23:38, Note,2
06/06/2012, 10:23:38, Note,2
06/06/2012, 10:23:38, Note,2
06/06/2012, 10:23:39, Note,2
06/06/2012, 10:23:42, Switching to instrument 3
06/06/2012, 10:23:42, Switching to instrument 4
06/06/2012, 10:23:42, Note,2
06/06/2012, 10:23:46, Note,1
06/06/2012, 10:23:46, Note,2
06/06/2012, 10:23:46, Note,2
06/06/2012, 10:23:46, Note,2
06/06/2012, 10:23:47, Note,6
06/06/2012, 10:23:47, Note,5
06/06/2012, 10:23:47, Note,2
06/06/2012, 10:23:47, Note,2
06/06/2012, 10:23:48, Note,1
06/06/2012, 10:23:48, Note,2
06/06/2012, 10:23:50, Note,4
06/06/2012, 10:23:51, Note,4
06/06/2012, 10:23:52, Note,1
06/06/2012, 10:23:53, Note,7
06/06/2012, 10:23:54, Note,7
06/06/2012, 10:23:54, Note,7
06/06/2012, 10:23:54, Note,1
06/06/2012, 10:23:54, Note,7
06/06/2012, 10:23:54, Note,1
06/06/2012, 10:23:55, Note,7
06/06/2012, 10:23:55, Note,7
06/06/2012, 10:23:55, Note,7
06/06/2012, 10:23:55, Note,7
06/06/2012, 10:23:55, Note,7
06/06/2012, 10:23:55, Note,7
06/06/2012, 10:23:55, Note,7
06/06/2012, 10:23:56, Note,7
06/06/2012, 10:23:56, Note,7
06/06/2012, 10:23:56, Note,7
06/06/2012, 10:23:56, Switching to noises
06/06/2012, 10:23:56, Note,6
06/06/2012, 10:23:58, Switching to instrument 0
06/06/2012, 10:23:58, Note,2
06/06/2012, 10:23:58, Note,7
06/06/2012, 10:23:58, Note,7
06/06/2012, 10:23:59, Note,7
06/06/2012, 10:23:59, Note,7
06/06/2012, 10:23:59, Switching to instrument 1
06/06/2012, 10:23:59, Note,7
06/06/2012, 10:24:00, Note,7
06/06/2012, 10:24:00, Switching to instrument 2
06/06/2012, 10:24:00, Note,5
06/06/2012, 10:24:00, Note,7
06/06/2012, 10:24:00, Note,7
06/06/2012, 10:24:00, Switching to instrument 3
06/06/2012, 10:24:00, Note,7
06/06/2012, 10:24:00, Switching to instrument 4
06/06/2012, 10:24:00, Note,4
06/06/2012, 10:24:00, Note,5
06/06/2012, 10:24:00, Note,7
06/06/2012, 10:24:01, Note,5
06/06/2012, 10:24:01, Note,7
06/06/2012, 10:24:01, Switching to noises
06/06/2012, 10:24:01, Note,4
06/06/2012, 10:24:01, Note,7
06/06/2012, 10:24:01, Switching to instrument 0
06/06/2012, 10:24:01, Note,7
06/06/2012, 10:24:02, Switching to instrument 1
06/06/2012, 10:24:02, Note,3
06/06/2012, 10:24:02, Note,7
06/06/2012, 10:24:02, Note,4
06/06/2012, 10:24:02, Switching to instrument 2
06/06/2012, 10:24:02, Note,7
06/06/2012, 10:24:03, Note,7
06/06/2012, 10:24:03, Note,4
06/06/2012, 10:24:05, Note,4
06/06/2012, 10:24:05, Switching to instrument 3
06/06/2012, 10:24:05, Note,4
06/06/2012, 10:24:05, Note,6
06/06/2012, 10:24:06, Note,4
06/06/2012, 10:24:06, Note,3
06/06/2012, 10:24:06, Note,3
06/06/2012, 10:24:06, Note,1
06/06/2012, 10:24:07, Note,1
06/06/2012, 10:24:07, Note,4
06/06/2012, 10:24:07, Note,4
06/06/2012, 10:24:08, Note,4
06/06/2012, 10:24:09, Note,4
06/06/2012, 10:24:09, Switching to instrument 4
06/06/2012, 10:24:09, Note,4
06/06/2012, 10:24:09, Note,2
06/06/2012, 10:24:10, Note,2
06/06/2012, 10:24:10, Note,4
06/06/2012, 10:24:10, Switching to noises
06/06/2012, 10:24:10, Note,7
06/06/2012, 10:24:10, Note,6
06/06/2012, 10:24:10, Note,4
06/06/2012, 10:24:10, Note,2
06/06/2012, 10:24:10, Note,7
06/06/2012, 10:24:11, Note,2
06/06/2012, 10:24:11, Note,2
06/06/2012, 10:24:11, Switching to instrument 0
06/06/2012, 10:24:11, Note,2
06/06/2012, 10:24:11, Note,7
06/06/2012, 10:24:11, Switching to instrument 1
06/06/2012, 10:24:11, Note,7
06/06/2012, 10:24:11, Switching to instrument 2
06/06/2012, 10:24:11, Note,7
06/06/2012, 10:24:12, Switching to instrument 3
06/06/2012, 10:24:12, Note,3
06/06/2012, 10:24:12, Switching to instrument 4
06/06/2012, 10:24:12, Note,3
06/06/2012, 10:24:12, Note,4
06/06/2012, 10:24:13, Switching to noises
06/06/2012, 10:24:13, Note,1
06/06/2012, 10:24:13, Note,2
06/06/2012, 10:24:13, Note,3
06/06/2012, 10:24:13, Note,4
06/06/2012, 10:24:13, Note,6
06/06/2012, 10:24:19, Note,2
06/06/2012, 10:24:29, Note,2
06/06/2012, 10:24:34, Note,1
06/06/2012, 10:24:36, Note,5
06/06/2012, 10:24:46, Screen Saver
06/06/2012, 10:24:52, Note,5
06/06/2012, 10:24:53, Note,2
06/06/2012, 10:24:56, Note,1
06/06/2012, 10:24:56, Switching to instrument 0
06/06/2012, 10:24:57, Note,2
06/06/2012, 10:24:58, Note,2
06/06/2012, 10:24:58, Note,2
06/06/2012, 10:24:58, Note,2
06/06/2012, 10:24:59, Note,2
06/06/2012, 10:25:00, Note,1
06/06/2012, 10:25:00, Note,5
06/06/2012, 10:25:03, Note,1
06/06/2012, 10:25:03, Note,2
06/06/2012, 10:25:04, Note,3
06/06/2012, 10:25:04, Note,1
06/06/2012, 10:25:04, Note,4
06/06/2012, 10:25:04, Note,2
06/06/2012, 10:25:04, Note,5
06/06/2012, 10:25:04, Note,6
06/06/2012, 10:25:04, Note,4
06/06/2012, 10:25:04, Note,5
06/06/2012, 10:25:04, Note,6
06/06/2012, 10:25:05, Note,5
06/06/2012, 10:25:05, Note,3
06/06/2012, 10:25:06, Note,1
06/06/2012, 10:25:06, Note,1
06/06/2012, 10:25:06, Switching to instrument 1
06/06/2012, 10:25:06, Note,2
06/06/2012, 10:25:07, Note,2
06/06/2012, 10:25:07, Note,5
06/06/2012, 10:25:07, Note,2
06/06/2012, 10:25:08, Note,3
06/06/2012, 10:25:08, Note,3
06/06/2012, 10:25:08, Note,3
06/06/2012, 10:25:08, Note,4
06/06/2012, 10:25:08, Note,5
06/06/2012, 10:25:08, Note,6
06/06/2012, 10:25:08, Note,7
06/06/2012, 10:25:09, Note,7
06/06/2012, 10:25:09, Note,5
06/06/2012, 10:25:09, Note,6
06/06/2012, 10:25:09, Note,4
06/06/2012, 10:25:09, Note,3
06/06/2012, 10:25:09, Note,4
06/06/2012, 10:25:10, Note,2
06/06/2012, 10:25:10, Switching to instrument 2
06/06/2012, 10:25:12, Note,3
06/06/2012, 10:25:12, Note,3
06/06/2012, 10:25:12, Note,4
06/06/2012, 10:25:12, Note,4
06/06/2012, 10:25:12, Note,5
06/06/2012, 10:25:12, Note,6
06/06/2012, 10:25:12, Note,5
06/06/2012, 10:25:13, Note,7
06/06/2012, 10:25:13, Note,4
06/06/2012, 10:25:13, Note,6
06/06/2012, 10:25:13, Note,6
06/06/2012, 10:25:13, Note,4
06/06/2012, 10:25:13, Note,6
06/06/2012, 10:25:14, Note,5
06/06/2012, 10:25:14, Note,3
06/06/2012, 10:25:14, Note,4
06/06/2012, 10:25:14, Note,2
06/06/2012, 10:25:14, Note,3
06/06/2012, 10:25:14, Note,1
06/06/2012, 10:25:14, Note,2
06/06/2012, 10:25:15, Switching to instrument 3
06/06/2012, 10:25:16, Note,1
06/06/2012, 10:25:16, Note,2
06/06/2012, 10:25:16, Note,1
06/06/2012, 10:25:16, Note,3
06/06/2012, 10:25:16, Note,4
06/06/2012, 10:25:16, Note,3
06/06/2012, 10:25:16, Note,5
06/06/2012, 10:25:17, Note,6
06/06/2012, 10:25:17, Note,5
06/06/2012, 10:25:17, Note,7
06/06/2012, 10:25:18, Note,7
06/06/2012, 10:25:18, Note,5
06/06/2012, 10:25:18, Note,6
06/06/2012, 10:25:18, Note,4
06/06/2012, 10:25:18, Note,5
06/06/2012, 10:25:19, Note,5
06/06/2012, 10:25:19, Note,5
06/06/2012, 10:25:19, Note,6
06/06/2012, 10:25:19, Note,5
06/06/2012, 10:25:19, Note,3
06/06/2012, 10:25:19, Note,5
06/06/2012, 10:25:19, Note,3
06/06/2012, 10:25:20, Note,2
06/06/2012, 10:25:20, Note,4
06/06/2012, 10:25:20, Note,4
06/06/2012, 10:25:20, Note,2
06/06/2012, 10:25:20, Note,5
06/06/2012, 10:25:20, Note,6
06/06/2012, 10:25:20, Note,5
06/06/2012, 10:25:20, Note,6
06/06/2012, 10:25:20, Note,6
06/06/2012, 10:25:20, Note,4
06/06/2012, 10:25:20, Note,6
06/06/2012, 10:25:21, Note,5
06/06/2012, 10:25:21, Note,3
06/06/2012, 10:25:21, Note,2
06/06/2012, 10:25:21, Note,3
06/06/2012, 10:25:21, Note,5
06/06/2012, 10:25:21, Note,6
06/06/2012, 10:25:21, Note,3
06/06/2012, 10:25:21, Note,2
06/06/2012, 10:25:21, Note,4
06/06/2012, 10:25:22, Note,1
06/06/2012, 10:25:22, Note,2
06/06/2012, 10:25:22, Note,4
06/06/2012, 10:25:22, Note,5
06/06/2012, 10:25:22, Note,6
06/06/2012, 10:25:22, Note,7
06/06/2012, 10:25:22, Note,5
06/06/2012, 10:25:22, Note,7
06/06/2012, 10:25:22, Note,5
06/06/2012, 10:25:22, Note,7
06/06/2012, 10:25:22, Note,6
06/06/2012, 10:25:22, Note,4
06/06/2012, 10:25:22, Note,5
06/06/2012, 10:25:23, Note,3
06/06/2012, 10:25:23, Note,6
06/06/2012, 10:25:23, Note,1
06/06/2012, 10:25:23, Note,4
06/06/2012, 10:25:23, Note,5
06/06/2012, 10:25:23, Note,5
06/06/2012, 10:25:23, Note,4
06/06/2012, 10:25:23, Note,2
06/06/2012, 10:25:23, Switching to instrument 4
06/06/2012, 10:25:23, Note,2
06/06/2012, 10:25:23, Switching to noises
06/06/2012, 10:25:23, Note,4
06/06/2012, 10:25:23, Note,5
06/06/2012, 10:25:23, Note,6
06/06/2012, 10:25:23, Note,2
06/06/2012, 10:25:23, Note,4
06/06/2012, 10:25:24, Switching to instrument 0
06/06/2012, 10:25:24, Note,4
06/06/2012, 10:25:25, Note,4
06/06/2012, 10:25:25, Note,4
06/06/2012, 10:25:25, Switching to instrument 1
06/06/2012, 10:25:25, Note,5
06/06/2012, 10:25:25, Note,2
06/06/2012, 10:25:26, Switching to instrument 2
06/06/2012, 10:25:26, Note,4
06/06/2012, 10:25:26, Note,1
06/06/2012, 10:25:26, Note,5
06/06/2012, 10:25:26, Note,6
06/06/2012, 10:25:26, Note,7
06/06/2012, 10:25:26, Note,6
06/06/2012, 10:25:26, Note,5
06/06/2012, 10:25:26, Note,5
06/06/2012, 10:25:26, Note,5
06/06/2012, 10:25:27, Note,3
06/06/2012, 10:25:27, Note,4
06/06/2012, 10:25:27, Note,5
06/06/2012, 10:25:27, Note,3
06/06/2012, 10:25:27, Note,4
06/06/2012, 10:25:27, Note,2
06/06/2012, 10:25:27, Note,1
06/06/2012, 10:25:27, Note,1
06/06/2012, 10:25:27, Note,3
06/06/2012, 10:25:27, Note,4
06/06/2012, 10:25:27, Note,3
06/06/2012, 10:25:27, Note,4
06/06/2012, 10:25:27, Note,6
06/06/2012, 10:25:27, Note,5
06/06/2012, 10:25:27, Note,6
06/06/2012, 10:25:28, Note,4
06/06/2012, 10:25:28, Note,4
06/06/2012, 10:25:28, Note,5
06/06/2012, 10:25:28, Note,7
06/06/2012, 10:25:28, Note,6
06/06/2012, 10:25:28, Note,4
06/06/2012, 10:25:28, Note,3
06/06/2012, 10:25:29, Note,1
06/06/2012, 10:25:29, Switching to instrument 3
06/06/2012, 10:25:29, Note,4
06/06/2012, 10:25:29, Switching to instrument 4
06/06/2012, 10:25:29, Note,4
06/06/2012, 10:25:29, Note,3
06/06/2012, 10:25:29, Note,2
06/06/2012, 10:25:30, Note,3
06/06/2012, 10:25:30, Note,4
06/06/2012, 10:25:30, Note,5
06/06/2012, 10:25:30, Note,4
06/06/2012, 10:25:30, Note,5
06/06/2012, 10:25:30, Note,4
06/06/2012, 10:25:31, Note,3
06/06/2012, 10:25:31, Note,1
06/06/2012, 10:25:31, Note,2
06/06/2012, 10:25:31, Note,3
06/06/2012, 10:25:31, Note,2
06/06/2012, 10:25:31, Note,4
06/06/2012, 10:25:31, Note,3
06/06/2012, 10:25:31, Note,4
06/06/2012, 10:25:32, Note,4
06/06/2012, 10:25:32, Note,6
06/06/2012, 10:25:32, Note,7
06/06/2012, 10:25:32, Note,5
06/06/2012, 10:25:32, Note,7
06/06/2012, 10:25:32, Note,7
06/06/2012, 10:25:32, Note,5
06/06/2012, 10:25:32, Note,4
06/06/2012, 10:25:32, Note,2
06/06/2012, 10:25:33, Note,3
06/06/2012, 10:25:33, Note,1
06/06/2012, 10:25:33, Note,2
06/06/2012, 10:25:33, Note,1
06/06/2012, 10:25:33, Switching to noises
06/06/2012, 10:25:33, Note,5
06/06/2012, 10:25:33, Note,2
06/06/2012, 10:25:33, Note,1
06/06/2012, 10:25:33, Note,3
06/06/2012, 10:25:33, Note,2
06/06/2012, 10:25:33, Note,4
06/06/2012, 10:25:34, Note,4
06/06/2012, 10:25:34, Note,5
06/06/2012, 10:25:34, Note,5
06/06/2012, 10:25:34, Note,6
06/06/2012, 10:25:34, Note,7
06/06/2012, 10:25:34, Note,6
06/06/2012, 10:25:34, Note,7
06/06/2012, 10:25:34, Note,5
06/06/2012, 10:25:34, Note,4
06/06/2012, 10:25:34, Note,4
06/06/2012, 10:25:35, Note,2
06/06/2012, 10:25:35, Note,3
06/06/2012, 10:25:35, Note,1
06/06/2012, 10:25:35, Note,2
06/06/2012, 10:25:35, Note,3
06/06/2012, 10:25:35, Note,1
06/06/2012, 10:25:35, Note,4
06/06/2012, 10:25:35, Note,3
06/06/2012, 10:25:35, Note,5
06/06/2012, 10:25:35, Note,4
06/06/2012, 10:25:36, Note,5
06/06/2012, 10:25:36, Note,7
06/06/2012, 10:25:36, Note,6
06/06/2012, 10:25:36, Note,7
06/06/2012, 10:25:36, Note,4
06/06/2012, 10:25:36, Note,7
06/06/2012, 10:25:36, Note,4
06/06/2012, 10:25:36, Note,6
06/06/2012, 10:25:36, Note,3
06/06/2012, 10:25:36, Note,4
06/06/2012, 10:25:36, Note,3
06/06/2012, 10:25:37, Note,1
06/06/2012, 10:25:38, Note,1
06/06/2012, 10:25:38, Note,1
06/06/2012, 10:25:38, Note,1
06/06/2012, 10:25:39, Note,1
06/06/2012, 10:25:39, Note,1
06/06/2012, 10:25:39, Note,1
06/06/2012, 10:25:40, Note,1
06/06/2012, 10:25:40, Note,1
06/06/2012, 10:25:41, Note,1
06/06/2012, 10:25:41, Note,1
06/06/2012, 10:25:41, Note,1
06/06/2012, 10:25:42, Note,1
06/06/2012, 10:25:42, Note,1
06/06/2012, 10:25:42, Note,5
06/06/2012, 10:25:43, Note,1
06/06/2012, 10:25:43, Note,1
06/06/2012, 10:25:45, Note,3
06/06/2012, 10:25:45, Note,4
06/06/2012, 10:25:45, Note,5
06/06/2012, 10:25:45, Note,4
06/06/2012, 10:25:45, Note,3
06/06/2012, 10:25:45, Note,5
06/06/2012, 10:25:45, Note,2
06/06/2012, 10:25:45, Note,3
06/06/2012, 10:25:46, Note,3
06/06/2012, 10:25:46, Note,4
06/06/2012, 10:25:46, Note,6
06/06/2012, 10:25:46, Note,6
06/06/2012, 10:25:46, Note,7
06/06/2012, 10:25:46, Note,4
06/06/2012, 10:25:46, Note,4
06/06/2012, 10:25:47, Note,2
06/06/2012, 10:25:47, Note,3
06/06/2012, 10:25:47, Note,1
06/06/2012, 10:25:47, Note,3
