00/00/0000, 00:00:00, Master Init Complete
12/17/2012, 15:58:22, Note,3
12/17/2012, 15:58:23, Note,3
12/17/2012, 15:58:23, Note,2
12/17/2012, 15:58:23, Note,1
12/17/2012, 15:58:23, Note,1
12/17/2012, 15:58:23, Note,3
12/17/2012, 15:58:29, Note,3
12/17/2012, 15:58:29, Note,3
12/17/2012, 15:58:29, Note,2
12/17/2012, 15:58:30, Note,1
12/17/2012, 15:58:31, Note,1
12/17/2012, 15:58:31, Note,1
12/17/2012, 15:58:41, Screen Saver
12/17/2012, 15:58:52, Screen Saver
12/17/2012, 15:59:03, Screen Saver
12/17/2012, 15:59:14, Screen Saver
12/17/2012, 15:59:25, Screen Saver
12/17/2012, 15:59:37, Screen Saver
12/17/2012, 15:59:48, Screen Saver
12/17/2012, 15:59:59, Screen Saver
12/17/2012, 16:00:10, Screen Saver
12/17/2012, 16:00:21, Screen Saver
12/17/2012, 16:00:32, Screen Saver
12/17/2012, 16:00:43, Screen Saver
12/17/2012, 16:00:54, Screen Saver
12/17/2012, 16:01:05, Screen Saver
12/17/2012, 16:01:15, Note,3
12/17/2012, 16:01:15, Note,3
12/17/2012, 16:01:16, Note,3
12/17/2012, 16:01:16, Note,3
12/17/2012, 16:01:16, Note,3
12/17/2012, 16:01:27, Screen Saver
12/17/2012, 16:01:29, Note,5
12/17/2012, 16:01:39, Note,3
12/17/2012, 16:01:49, Screen Saver
12/17/2012, 16:01:53, Note,3
12/17/2012, 16:02:03, Screen Saver
12/17/2012, 16:02:03, Note,3
12/17/2012, 16:02:07, Note,3
12/17/2012, 16:02:18, Screen Saver
12/17/2012, 16:02:29, Screen Saver
12/17/2012, 16:02:29, Note,3
12/17/2012, 16:02:30, Note,3
12/17/2012, 16:02:31, Note,3
12/17/2012, 16:02:31, Note,3
12/17/2012, 16:02:36, Note,3
12/17/2012, 16:02:37, Note,3
12/17/2012, 16:02:38, Note,3
12/17/2012, 16:02:49, Screen Saver
12/17/2012, 16:03:00, Screen Saver
12/17/2012, 16:03:00, Note,5
12/17/2012, 16:03:11, Screen Saver
12/17/2012, 16:03:11, Note,5
12/17/2012, 16:03:22, Screen Saver
12/17/2012, 16:03:33, Screen Saver
12/17/2012, 16:03:44, Screen Saver
12/17/2012, 16:03:44, Note,5
12/17/2012, 16:03:46, Note,5
12/17/2012, 16:03:48, Note,3
12/17/2012, 16:03:48, Note,3
12/17/2012, 16:03:53, Note,4
12/17/2012, 16:03:55, Note,4
12/17/2012, 16:04:04, Note,4
12/17/2012, 16:04:04, Note,4
12/17/2012, 16:04:04, Note,4
12/17/2012, 16:04:05, Note,4
12/17/2012, 16:04:05, Note,5
12/17/2012, 16:04:08, Note,4
12/17/2012, 16:04:08, Note,4
12/17/2012, 16:04:08, Note,3
12/17/2012, 16:04:08, Note,3
12/17/2012, 16:04:08, Note,2
12/17/2012, 16:04:10, Note,2
12/17/2012, 16:04:10, Note,3
12/17/2012, 16:04:10, Note,4
12/17/2012, 16:04:12, Note,3
12/17/2012, 16:04:12, Note,4
12/17/2012, 16:04:12, Note,6
12/17/2012, 16:04:12, Note,7
12/17/2012, 16:04:12, Note,6
12/17/2012, 16:04:12, Note,5
12/17/2012, 16:04:13, Note,3
12/17/2012, 16:04:13, Note,3
12/17/2012, 16:04:13, Note,3
12/17/2012, 16:04:13, Note,4
12/17/2012, 16:04:13, Note,5
12/17/2012, 16:04:13, Note,6
12/17/2012, 16:04:13, Note,7
12/17/2012, 16:04:15, Note,8
12/17/2012, 16:04:15, Note,7
12/17/2012, 16:04:15, Note,6
12/17/2012, 16:04:15, Note,4
12/17/2012, 16:04:16, Note,2
12/17/2012, 16:04:16, Note,1
12/17/2012, 16:04:16, Note,1
12/17/2012, 16:04:16, Note,3
12/17/2012, 16:04:16, Note,5
12/17/2012, 16:04:16, Note,6
12/17/2012, 16:04:16, Note,8
12/17/2012, 16:04:27, Screen Saver
12/17/2012, 16:04:38, Screen Saver
12/17/2012, 16:04:38, Note,2
12/17/2012, 16:04:41, Note,2
12/17/2012, 16:04:41, Note,3
12/17/2012, 16:04:42, Note,5
12/17/2012, 16:04:42, Note,7
12/17/2012, 16:04:42, Note,8
12/17/2012, 16:04:42, Note,8
12/17/2012, 16:04:42, Note,7
12/17/2012, 16:04:42, Note,6
12/17/2012, 16:04:42, Note,5
12/17/2012, 16:04:43, Note,3
12/17/2012, 16:04:43, Note,2
12/17/2012, 16:04:43, Note,1
12/17/2012, 16:04:43, Note,2
12/17/2012, 16:04:43, Note,4
12/17/2012, 16:04:43, Note,5
12/17/2012, 16:04:43, Note,4
12/17/2012, 16:04:44, Note,3
12/17/2012, 16:04:44, Note,2
12/17/2012, 16:04:54, Screen Saver
12/17/2012, 16:05:05, Screen Saver
12/17/2012, 16:05:16, Screen Saver
12/17/2012, 16:05:27, Screen Saver
12/17/2012, 16:05:38, Screen Saver
12/17/2012, 16:05:43, Note,7
12/17/2012, 16:05:53, Screen Saver
12/17/2012, 16:06:04, Screen Saver
12/17/2012, 16:06:16, Screen Saver
12/17/2012, 16:06:27, Screen Saver
12/17/2012, 16:06:38, Screen Saver
12/17/2012, 16:06:41, Note,8
12/17/2012, 16:06:52, Screen Saver
12/17/2012, 16:07:03, Screen Saver
12/17/2012, 16:07:04, Note,7
12/17/2012, 16:07:05, Note,8
12/17/2012, 16:07:05, Note,7
12/17/2012, 16:07:05, Note,7
12/17/2012, 16:07:06, Note,5
12/17/2012, 16:07:06, Note,5
12/17/2012, 16:07:06, Note,5
12/17/2012, 16:07:06, Note,5
12/17/2012, 16:07:07, Note,7
12/17/2012, 16:07:07, Note,5
12/17/2012, 16:07:18, Screen Saver
12/17/2012, 16:07:29, Screen Saver
12/17/2012, 16:07:40, Screen Saver
12/17/2012, 16:07:51, Screen Saver
12/17/2012, 16:08:02, Screen Saver
12/17/2012, 16:08:13, Screen Saver
12/17/2012, 16:08:17, Note,2
12/17/2012, 16:08:17, Note,3
12/17/2012, 16:08:17, Note,4
12/17/2012, 16:08:17, Note,6
12/17/2012, 16:08:17, Note,7
12/17/2012, 16:08:17, Note,5
12/17/2012, 16:08:17, Note,5
12/17/2012, 16:08:17, Note,7
12/17/2012, 16:08:18, Note,6
12/17/2012, 16:08:18, Note,5
12/17/2012, 16:08:18, Note,4
12/17/2012, 16:08:18, Note,3
12/17/2012, 16:08:18, Note,2
12/17/2012, 16:08:18, Note,1
12/17/2012, 16:08:19, Note,4
12/17/2012, 16:08:19, Note,6
12/17/2012, 16:08:19, Note,7
12/17/2012, 16:08:20, Note,6
12/17/2012, 16:08:20, Note,5
12/17/2012, 16:08:21, Note,5
12/17/2012, 16:08:21, Note,7
12/17/2012, 16:08:22, Note,7
12/17/2012, 16:08:22, Note,5
12/17/2012, 16:08:22, Note,5
12/17/2012, 16:08:23, Note,5
12/17/2012, 16:08:23, Note,5
12/17/2012, 16:08:23, Note,5
12/17/2012, 16:08:23, Note,5
12/17/2012, 16:08:24, Note,5
12/17/2012, 16:08:24, Note,6
12/17/2012, 16:08:24, Note,5
12/17/2012, 16:08:24, Note,5
12/17/2012, 16:08:24, Note,5
12/17/2012, 16:08:24, Note,7
12/17/2012, 16:08:24, Note,5
12/17/2012, 16:08:24, Note,5
12/17/2012, 16:08:26, Note,7
12/17/2012, 16:08:27, Note,7
12/17/2012, 16:08:27, Note,6
12/17/2012, 16:08:27, Note,5
12/17/2012, 16:08:29, Note,7
12/17/2012, 16:08:29, Note,5
12/17/2012, 16:08:29, Note,5
12/17/2012, 16:08:30, Note,5
12/17/2012, 16:08:30, Note,6
12/17/2012, 16:08:30, Note,6
12/17/2012, 16:08:30, Note,5
12/17/2012, 16:08:30, Note,5
12/17/2012, 16:08:30, Note,5
12/17/2012, 16:08:31, Note,5
12/17/2012, 16:08:31, Note,5
12/17/2012, 16:08:31, Note,5
12/17/2012, 16:08:31, Note,5
12/17/2012, 16:08:31, Note,5
12/17/2012, 16:08:31, Note,5
12/17/2012, 16:08:31, Note,5
12/17/2012, 16:08:32, Note,5
12/17/2012, 16:08:32, Note,5
12/17/2012, 16:08:32, Note,6
12/17/2012, 16:08:32, Note,5
12/17/2012, 16:08:33, Note,5
12/17/2012, 16:08:33, Note,5
12/17/2012, 16:08:34, Note,5
12/17/2012, 16:08:34, Note,5
12/17/2012, 16:08:34, Note,5
12/17/2012, 16:08:34, Note,5
12/17/2012, 16:08:34, Note,5
12/17/2012, 16:08:35, Note,5
12/17/2012, 16:08:35, Note,5
12/17/2012, 16:08:36, Note,5
12/17/2012, 16:08:36, Note,5
12/17/2012, 16:08:36, Note,5
12/17/2012, 16:08:39, Note,8
12/17/2012, 16:08:39, Note,7
12/17/2012, 16:08:39, Note,6
12/17/2012, 16:08:39, Note,3
12/17/2012, 16:08:39, Note,3
12/17/2012, 16:08:39, Note,5
12/17/2012, 16:08:39, Note,6
12/17/2012, 16:08:40, Note,7
12/17/2012, 16:08:40, Note,8
12/17/2012, 16:08:40, Note,7
12/17/2012, 16:08:40, Note,6
12/17/2012, 16:08:40, Note,5
12/17/2012, 16:08:40, Note,3
12/17/2012, 16:08:41, Note,2
12/17/2012, 16:08:41, Note,1
12/17/2012, 16:08:41, Note,2
12/17/2012, 16:08:41, Note,3
12/17/2012, 16:08:41, Note,5
12/17/2012, 16:08:42, Note,5
12/17/2012, 16:08:42, Note,3
12/17/2012, 16:08:44, Note,4
12/17/2012, 16:08:44, Note,4
12/17/2012, 16:08:45, Note,4
12/17/2012, 16:08:45, Note,3
